"","x"
"8679","ENSG00000231129"
"8680","ENSG00000236342"
"8681","ENSG00000189410"
"8682","ENSG00000249920"
"8683","ENSG00000265934"
"8684","ENSG00000274503"
"8685","ENSG00000122304"
"8686","ENSG00000229161"
"8687","ENSG00000268663"
"8688","ENSG00000229798"
"8689","ENSG00000215895"
"8690","ENSG00000259750"
"8691","ENSG00000275153"
"8692","ENSG00000228570"
"8693","ENSG00000213574"
"8694","ENSG00000226443"
"8695","ENSG00000227133"
"8696","ENSG00000270711"
"8697","ENSG00000138271"
"8698","ENSG00000224547"
"8699","ENSG00000282295"
"8700","ENSG00000188375"
"8701","ENSG00000178752"
"8702","ENSG00000220586"
"8703","ENSG00000227684"
"8704","ENSG00000231857"
"8705","ENSG00000250292"
"8706","ENSG00000284291"
"8707","ENSG00000276586"
"8708","ENSG00000258988"
"8709","ENSG00000236136"
"8710","ENSG00000197437"
"8711","ENSG00000112319"
"8712","ENSG00000237443"
"8713","ENSG00000252289"
"8714","ENSG00000254624"
"8715","ENSG00000255019"
"8716","ENSG00000276992"
"8717","ENSG00000283230"
"8718","ENSG00000230411"
"8719","ENSG00000234491"
"8720","ENSG00000237379"
"8721","ENSG00000254425"
"8722","ENSG00000283305"
"8723","ENSG00000255437"
"8724","ENSG00000276023"
"8725","ENSG00000211831"
"8726","ENSG00000254747"
"8727","ENSG00000276342"
"8728","ENSG00000254948"
"8729","ENSG00000227291"
"8730","ENSG00000249557"
"8731","ENSG00000268088"
"8732","ENSG00000226462"
"8733","ENSG00000228666"
"8734","ENSG00000228990"
"8735","ENSG00000233505"
"8736","ENSG00000235541"
"8737","ENSG00000242599"
"8738","ENSG00000283599"
"8739","ENSG00000268510"
"8740","ENSG00000234849"
"8741","ENSG00000199585"
"8742","ENSG00000232760"
"8743","ENSG00000187173"
"8744","ENSG00000214288"
"8745","ENSG00000219297"
"8746","ENSG00000261299"
"8747","ENSG00000232951"
"8748","ENSG00000229462"
"8749","ENSG00000243978"
"8750","ENSG00000263355"
"8751","ENSG00000270835"
"8752","ENSG00000226036"
"8753","ENSG00000237051"
"8754","ENSG00000226435"
"8755","ENSG00000198889"
"8756","ENSG00000235376"
"8757","ENSG00000228316"
"8758","ENSG00000285946"
"8759","ENSG00000204536"
"8760","ENSG00000214124"
"8761","ENSG00000147434"
"8762","ENSG00000229001"
"8763","ENSG00000275048"
"8764","ENSG00000235925"
"8765","ENSG00000283567"
"8766","ENSG00000249963"
"8767","ENSG00000125815"
"8768","ENSG00000249579"
"8769","ENSG00000176290"
"8770","ENSG00000135454"
"8771","ENSG00000278848"
"8772","ENSG00000241804"
"8773","ENSG00000230331"
"8774","ENSG00000278548"
"8775","ENSG00000236608"
"8776","ENSG00000230860"
"8777","ENSG00000220758"
"8778","ENSG00000278424"
"8779","ENSG00000138472"
"8780","ENSG00000244199"
"8781","ENSG00000255505"
"8782","ENSG00000248639"
"8783","ENSG00000274800"
"8784","ENSG00000254891"
"8785","ENSG00000275869"
"8786","ENSG00000231416"
"8787","ENSG00000244672"
"8788","ENSG00000255048"
"8789","ENSG00000223760"
"8790","ENSG00000217289"
"8791","ENSG00000254079"
"8792","ENSG00000204897"
"8793","ENSG00000256777"
"8794","ENSG00000229060"
"8795","ENSG00000255424"
"8796","ENSG00000186150"
"8797","ENSG00000106852"
"8798","ENSG00000153060"
"8799","ENSG00000176200"
"8800","ENSG00000236446"
"8801","ENSG00000223836"
"8802","ENSG00000255149"
"8803","ENSG00000255075"
"8804","ENSG00000269651"
"8805","ENSG00000254585"
"8806","ENSG00000275767"
"8807","ENSG00000277561"
"8808","ENSG00000172487"
"8809","ENSG00000281062"
"8810","ENSG00000268995"
"8811","ENSG00000270923"
"8812","ENSG00000275976"
"8813","ENSG00000155754"
"8814","ENSG00000187589"
"8815","ENSG00000249582"
"8816","ENSG00000238048"
"8817","ENSG00000071203"
"8818","ENSG00000257542"
"8819","ENSG00000174876"
"8820","ENSG00000234882"
"8821","ENSG00000182330"
"8822","ENSG00000234088"
"8823","ENSG00000234163"
"8824","ENSG00000257998"
"8825","ENSG00000282583"
"8826","ENSG00000283387"
"8827","ENSG00000251501"
"8828","ENSG00000175513"
"8829","ENSG00000218806"
"8830","ENSG00000243025"
"8831","ENSG00000256355"
"8832","ENSG00000230469"
"8833","ENSG00000238193"
"8834","ENSG00000253828"
"8835","ENSG00000107984"
"8836","ENSG00000281613"
"8837","ENSG00000282483"
"8838","ENSG00000251137"
"8839","ENSG00000178660"
"8840","ENSG00000224539"
"8841","ENSG00000227437"
"8842","ENSG00000253994"
"8843","ENSG00000259609"
"8844","ENSG00000259892"
"8845","ENSG00000257848"
"8846","ENSG00000215506"
"8847","ENSG00000217539"
"8848","ENSG00000230667"
"8849","ENSG00000168263"
"8850","ENSG00000229849"
"8851","ENSG00000237684"
"8852","ENSG00000258750"
"8853","ENSG00000271455"
"8854","ENSG00000120068"
"8855","ENSG00000130054"
"8856","ENSG00000188691"
"8857","ENSG00000250050"
"8858","ENSG00000235433"
"8859","ENSG00000250637"
"8860","ENSG00000253951"
"8861","ENSG00000254182"
"8862","ENSG00000268629"
"8863","ENSG00000273085"
"8864","ENSG00000204548"
"8865","ENSG00000217477"
"8866","ENSG00000239210"
"8867","ENSG00000214204"
"8868","ENSG00000224393"
"8869","ENSG00000230060"
"8870","ENSG00000231003"
"8871","ENSG00000237459"
"8872","ENSG00000250325"
"8873","ENSG00000267032"
"8874","ENSG00000163157"
"8875","ENSG00000260410"
"8876","ENSG00000216518"
"8877","ENSG00000181214"
"8878","ENSG00000180090"
"8879","ENSG00000274423"
"8880","ENSG00000241597"
"8881","ENSG00000029559"
"8882","ENSG00000282506"
"8883","ENSG00000274926"
"8884","ENSG00000241002"
"8885","ENSG00000230965"
"8886","ENSG00000266818"
"8887","ENSG00000205856"
"8888","ENSG00000040731"
"8889","ENSG00000236957"
"8890","ENSG00000243687"
"8891","ENSG00000257506"
"8892","ENSG00000236710"
"8893","ENSG00000284299"
"8894","ENSG00000219294"
"8895","ENSG00000282466"
"8896","ENSG00000237023"
"8897","ENSG00000285308"
"8898","ENSG00000230245"
"8899","ENSG00000234297"
"8900","ENSG00000274927"
"8901","ENSG00000280778"
"8902","ENSG00000181017"
"8903","ENSG00000148482"
"8904","ENSG00000242979"
"8905","ENSG00000268465"
"8906","ENSG00000217653"
"8907","ENSG00000214992"
"8908","ENSG00000229794"
"8909","ENSG00000178723"
"8910","ENSG00000181240"
"8911","ENSG00000141748"
"8912","ENSG00000216331"
"8913","ENSG00000274330"
"8914","ENSG00000178081"
"8915","ENSG00000282509"
"8916","ENSG00000226220"
"8917","ENSG00000227412"
"8918","ENSG00000277364"
"8919","ENSG00000164007"
"8920","ENSG00000230196"
"8921","ENSG00000234965"
"8922","ENSG00000248522"
"8923","ENSG00000253425"
"8924","ENSG00000257444"
"8925","ENSG00000275675"
"8926","ENSG00000161132"
"8927","ENSG00000188580"
"8928","ENSG00000173810"
"8929","ENSG00000166693"
"8930","ENSG00000242968"
"8931","ENSG00000251122"
"8932","ENSG00000254430"
"8933","ENSG00000256496"
"8934","ENSG00000271667"
"8935","ENSG00000274748"
"8936","ENSG00000255417"
"8937","ENSG00000105219"
"8938","ENSG00000262408"
"8939","ENSG00000149635"
"8940","ENSG00000160207"
"8941","ENSG00000236577"
"8942","ENSG00000260483"
"8943","ENSG00000180019"
"8944","ENSG00000284506"
"8945","ENSG00000156959"
"8946","ENSG00000228366"
"8947","ENSG00000227714"
"8948","ENSG00000183305"
"8949","ENSG00000273079"
"8950","ENSG00000169594"
"8951","ENSG00000248553"
"8952","ENSG00000214602"
"8953","ENSG00000248956"
"8954","ENSG00000224946"
"8955","ENSG00000235422"
"8956","ENSG00000244432"
"8957","ENSG00000188585"
"8958","ENSG00000230356"
"8959","ENSG00000215094"
"8960","ENSG00000232361"
"8961","ENSG00000274649"
"8962","ENSG00000124159"
"8963","ENSG00000136487"
"8964","ENSG00000248442"
"8965","ENSG00000218016"
"8966","ENSG00000250426"
"8967","ENSG00000227443"
"8968","ENSG00000235550"
"8969","ENSG00000137869"
"8970","ENSG00000092850"
"8971","ENSG00000233876"
"8972","ENSG00000170128"
"8973","ENSG00000233955"
"8974","ENSG00000176732"
"8975","ENSG00000225137"
"8976","ENSG00000153923"
"8977","ENSG00000228304"
"8978","ENSG00000259388"
"8979","ENSG00000258997"
"8980","ENSG00000168582"
"8981","ENSG00000285760"
"8982","ENSG00000205439"
"8983","ENSG00000211772"
"8984","ENSG00000168619"
"8985","ENSG00000213365"
"8986","ENSG00000237106"
"8987","ENSG00000249680"
"8988","ENSG00000260413"
"8989","ENSG00000225774"
"8990","ENSG00000231576"
"8991","ENSG00000257763"
"8992","ENSG00000282501"
"8993","ENSG00000105428"
"8994","ENSG00000181323"
"8995","ENSG00000228305"
"8996","ENSG00000234124"
"8997","ENSG00000238075"
"8998","ENSG00000241879"
"8999","ENSG00000244235"
"9000","ENSG00000248355"
"9001","ENSG00000283090"
"9002","ENSG00000284598"
"9003","ENSG00000268606"
"9004","ENSG00000224104"
"9005","ENSG00000259502"
"9006","ENSG00000178934"
"9007","ENSG00000272220"
"9008","ENSG00000282902"
"9009","ENSG00000241473"
"9010","ENSG00000226234"
"9011","ENSG00000179477"
"9012","ENSG00000199786"
"9013","ENSG00000215906"
"9014","ENSG00000223746"
"9015","ENSG00000224920"
"9016","ENSG00000230626"
"9017","ENSG00000235312"
"9018","ENSG00000235803"
"9019","ENSG00000237072"
"9020","ENSG00000176842"
"9021","ENSG00000213451"
"9022","ENSG00000254411"
"9023","ENSG00000276747"
"9024","ENSG00000280949"
"9025","ENSG00000259160"
"9026","ENSG00000005102"
"9027","ENSG00000179902"
"9028","ENSG00000234130"
"9029","ENSG00000243501"
"9030","ENSG00000263206"
"9031","ENSG00000203877"
"9032","ENSG00000224861"
"9033","ENSG00000101222"
"9034","ENSG00000249853"
"9035","ENSG00000240804"
"9036","ENSG00000273336"
"9037","ENSG00000228184"
"9038","ENSG00000277743"
"9039","ENSG00000232175"
"9040","ENSG00000158571"
"9041","ENSG00000224200"
"9042","ENSG00000213120"
"9043","ENSG00000135577"
"9044","ENSG00000241765"
"9045","ENSG00000236439"
"9046","ENSG00000285131"
"9047","ENSG00000228254"
"9048","ENSG00000228813"
"9049","ENSG00000284522"
"9050","ENSG00000253401"
"9051","ENSG00000270503"
"9052","ENSG00000230364"
"9053","ENSG00000180209"
"9054","ENSG00000214819"
"9055","ENSG00000212657"
"9056","ENSG00000263186"
"9057","ENSG00000232303"
"9058","ENSG00000225159"
"9059","ENSG00000116745"
"9060","ENSG00000230274"
"9061","ENSG00000232403"
"9062","ENSG00000278171"
"9063","ENSG00000183654"
"9064","ENSG00000213376"
"9065","ENSG00000200852"
"9066","ENSG00000203413"
"9067","ENSG00000226072"
"9068","ENSG00000274465"
"9069","ENSG00000235379"
"9070","ENSG00000233563"
"9071","ENSG00000236316"
"9072","ENSG00000226260"
"9073","ENSG00000170925"
"9074","ENSG00000274405"
"9075","ENSG00000235251"
"9076","ENSG00000231086"
"9077","ENSG00000260187"
"9078","ENSG00000279788"
"9079","ENSG00000213927"
"9080","ENSG00000271078"
"9081","ENSG00000224668"
"9082","ENSG00000282709"
"9083","ENSG00000263748"
"9084","ENSG00000232382"
"9085","ENSG00000255993"
"9086","ENSG00000184650"
"9087","ENSG00000263196"
"9088","ENSG00000229534"
"9089","ENSG00000186268"
"9090","ENSG00000249531"
"9091","ENSG00000162699"
"9092","ENSG00000249986"
"9093","ENSG00000169811"
"9094","ENSG00000197683"
"9095","ENSG00000240210"
"9096","ENSG00000171396"
"9097","ENSG00000268696"
"9098","ENSG00000181733"
"9099","ENSG00000213370"
"9100","ENSG00000233380"
"9101","ENSG00000233713"
"9102","ENSG00000234421"
"9103","ENSG00000237068"
"9104","ENSG00000270948"
"9105","ENSG00000250919"
"9106","ENSG00000131885"
"9107","ENSG00000177994"
"9108","ENSG00000211835"
"9109","ENSG00000255190"
"9110","ENSG00000226632"
"9111","ENSG00000186897"
"9112","ENSG00000243154"
"9113","ENSG00000213131"
"9114","ENSG00000226929"
"9115","ENSG00000267400"
"9116","ENSG00000285446"
"9117","ENSG00000244196"
"9118","ENSG00000248364"
"9119","ENSG00000281577"
"9120","ENSG00000214210"
"9121","ENSG00000250914"
"9122","ENSG00000224295"
"9123","ENSG00000236124"
"9124","ENSG00000236504"
"9125","ENSG00000105737"
"9126","ENSG00000215333"
"9127","ENSG00000259746"
"9128","ENSG00000203907"
"9129","ENSG00000242022"
"9130","ENSG00000239614"
"9131","ENSG00000254637"
"9132","ENSG00000236762"
"9133","ENSG00000236530"
"9134","ENSG00000284834"
"9135","ENSG00000231916"
"9136","ENSG00000203837"
"9137","ENSG00000189134"
"9138","ENSG00000241319"
"9139","ENSG00000254776"
"9140","ENSG00000227621"
"9141","ENSG00000272664"
"9142","ENSG00000270798"
"9143","ENSG00000254256"
"9144","ENSG00000254273"
"9145","ENSG00000264040"
"9146","ENSG00000237977"
"9147","ENSG00000232646"
"9148","ENSG00000254993"
"9149","ENSG00000277823"
"9150","ENSG00000272031"
"9151","ENSG00000153230"
"9152","ENSG00000278683"
"9153","ENSG00000271134"
"9154","ENSG00000254454"
"9155","ENSG00000177752"
"9156","ENSG00000129437"
"9157","ENSG00000223948"
"9158","ENSG00000216324"
"9159","ENSG00000253261"
"9160","ENSG00000271243"
"9161","ENSG00000277213"
"9162","ENSG00000232105"
"9163","ENSG00000165370"
"9164","ENSG00000205035"
"9165","ENSG00000227491"
"9166","ENSG00000232508"
"9167","ENSG00000263733"
"9168","ENSG00000285164"
"9169","ENSG00000275564"
"9170","ENSG00000213416"
"9171","ENSG00000223866"
"9172","ENSG00000259074"
"9173","ENSG00000263236"
"9174","ENSG00000254478"
"9175","ENSG00000249056"
"9176","ENSG00000227592"
"9177","ENSG00000228901"
"9178","ENSG00000229985"
"9179","ENSG00000237247"
"9180","ENSG00000248625"
"9181","ENSG00000262085"
"9182","ENSG00000270623"
"9183","ENSG00000283040"
"9184","ENSG00000229016"
"9185","ENSG00000225222"
"9186","ENSG00000234682"
"9187","ENSG00000232113"
"9188","ENSG00000249744"
"9189","ENSG00000254841"
"9190","ENSG00000269765"
"9191","ENSG00000135222"
"9192","ENSG00000165794"
"9193","ENSG00000189023"
"9194","ENSG00000213155"
"9195","ENSG00000214295"
"9196","ENSG00000231552"
"9197","ENSG00000236348"
"9198","ENSG00000244031"
"9199","ENSG00000283030"
"9200","ENSG00000275482"
"9201","ENSG00000224858"
"9202","ENSG00000211765"
"9203","ENSG00000282272"
"9204","ENSG00000184140"
"9205","ENSG00000232097"
"9206","ENSG00000262974"
"9207","ENSG00000198965"
"9208","ENSG00000226603"
"9209","ENSG00000236902"
"9210","ENSG00000244708"
"9211","ENSG00000253646"
"9212","ENSG00000188011"
"9213","ENSG00000229211"
"9214","ENSG00000255265"
"9215","ENSG00000271338"
"9216","ENSG00000277949"
"9217","ENSG00000173567"
"9218","ENSG00000285032"
"9219","ENSG00000250979"
"9220","ENSG00000253349"
"9221","ENSG00000211833"
"9222","ENSG00000254150"
"9223","ENSG00000215604"
"9224","ENSG00000248424"
"9225","ENSG00000114854"
"9226","ENSG00000231258"
"9227","ENSG00000175676"
"9228","ENSG00000126952"
"9229","ENSG00000153802"
"9230","ENSG00000239620"
"9231","ENSG00000255483"
"9232","ENSG00000230370"
"9233","ENSG00000270393"
"9234","ENSG00000182722"
"9235","ENSG00000217783"
"9236","ENSG00000251639"
"9237","ENSG00000265060"
"9238","ENSG00000125965"
"9239","ENSG00000283562"
"9240","ENSG00000240419"
"9241","ENSG00000249851"
"9242","ENSG00000251402"
"9243","ENSG00000169314"
"9244","ENSG00000277575"
"9245","ENSG00000276298"
"9246","ENSG00000118491"
"9247","ENSG00000148156"
"9248","ENSG00000175946"
"9249","ENSG00000182965"
"9250","ENSG00000257675"
"9251","ENSG00000235836"
"9252","ENSG00000243621"
"9253","ENSG00000243016"
"9254","ENSG00000249620"
"9255","ENSG00000007038"
"9256","ENSG00000282838"
"9257","ENSG00000256986"
"9258","ENSG00000258878"
"9259","ENSG00000258741"
"9260","ENSG00000242062"
"9261","ENSG00000115008"
"9262","ENSG00000224947"
"9263","ENSG00000231222"
"9264","ENSG00000230101"
"9265","ENSG00000171136"
"9266","ENSG00000249729"
"9267","ENSG00000241723"
"9268","ENSG00000250835"
"9269","ENSG00000146385"
"9270","ENSG00000213791"
"9271","ENSG00000182931"
"9272","ENSG00000171551"
"9273","ENSG00000229842"
"9274","ENSG00000120149"
"9275","ENSG00000215113"
"9276","ENSG00000215115"
"9277","ENSG00000214866"
"9278","ENSG00000151033"
"9279","ENSG00000228687"
"9280","ENSG00000219622"
"9281","ENSG00000116703"
"9282","ENSG00000123594"
"9283","ENSG00000215454"
"9284","ENSG00000233318"
"9285","ENSG00000261620"
"9286","ENSG00000233419"
"9287","ENSG00000255140"
"9288","ENSG00000248987"
"9289","ENSG00000250693"
"9290","ENSG00000070886"
"9291","ENSG00000224302"
"9292","ENSG00000235818"
"9293","ENSG00000283865"
"9294","ENSG00000234981"
"9295","ENSG00000226592"
"9296","ENSG00000121318"
"9297","ENSG00000272805"
"9298","ENSG00000277238"
"9299","ENSG00000174572"
"9300","ENSG00000172154"
"9301","ENSG00000254603"
"9302","ENSG00000172938"
"9303","ENSG00000251172"
"9304","ENSG00000283586"
"9305","ENSG00000215909"
"9306","ENSG00000227737"
"9307","ENSG00000229707"
"9308","ENSG00000233709"
"9309","ENSG00000261405"
"9310","ENSG00000270578"
"9311","ENSG00000175658"
"9312","ENSG00000224966"
"9313","ENSG00000226477"
"9314","ENSG00000233385"
"9315","ENSG00000237906"
"9316","ENSG00000253793"
"9317","ENSG00000260844"
"9318","ENSG00000282072"
"9319","ENSG00000219302"
"9320","ENSG00000258915"
"9321","ENSG00000243429"
"9322","ENSG00000203733"
"9323","ENSG00000271108"
"9324","ENSG00000273740"
"9325","ENSG00000187536"
"9326","ENSG00000264743"
"9327","ENSG00000279761"
"9328","ENSG00000277852"
"9329","ENSG00000282000"
"9330","ENSG00000249779"
"9331","ENSG00000224603"
"9332","ENSG00000117154"
"9333","ENSG00000267692"
"9334","ENSG00000225236"
"9335","ENSG00000233159"
"9336","ENSG00000196734"
"9337","ENSG00000199564"
"9338","ENSG00000266648"
"9339","ENSG00000163286"
"9340","ENSG00000256912"
"9341","ENSG00000236456"
"9342","ENSG00000270435"
"9343","ENSG00000226918"
"9344","ENSG00000243304"
"9345","ENSG00000271117"
"9346","ENSG00000182508"
"9347","ENSG00000285098"
"9348","ENSG00000211693"
"9349","ENSG00000243314"
"9350","ENSG00000198092"
"9351","ENSG00000225267"
"9352","ENSG00000218073"
"9353","ENSG00000226118"
"9354","ENSG00000225133"
"9355","ENSG00000231780"
"9356","ENSG00000273398"
"9357","ENSG00000147206"
"9358","ENSG00000227069"
"9359","ENSG00000168131"
"9360","ENSG00000228110"
"9361","ENSG00000281067"
"9362","ENSG00000092345"
"9363","ENSG00000201861"
"9364","ENSG00000280116"
"9365","ENSG00000206448"
"9366","ENSG00000234632"
"9367","ENSG00000229623"
"9368","ENSG00000234475"
"9369","ENSG00000145757"
"9370","ENSG00000112164"
"9371","ENSG00000237158"
"9372","ENSG00000225609"
"9373","ENSG00000178522"
"9374","ENSG00000224498"
"9375","ENSG00000164532"
"9376","ENSG00000283162"
"9377","ENSG00000212933"
"9378","ENSG00000185966"
"9379","ENSG00000238235"
"9380","ENSG00000254529"
"9381","ENSG00000182477"
"9382","ENSG00000270569"
"9383","ENSG00000187766"
"9384","ENSG00000124227"
"9385","ENSG00000253319"
"9386","ENSG00000275598"
"9387","ENSG00000197092"
"9388","ENSG00000250339"
"9389","ENSG00000233126"
"9390","ENSG00000251627"
"9391","ENSG00000254105"
"9392","ENSG00000135443"
"9393","ENSG00000233887"
"9394","ENSG00000144188"
"9395","ENSG00000231913"
"9396","ENSG00000254834"
"9397","ENSG00000169849"
"9398","ENSG00000219993"
"9399","ENSG00000220745"
"9400","ENSG00000225357"
"9401","ENSG00000225856"
"9402","ENSG00000232199"
"9403","ENSG00000236832"
"9404","ENSG00000239810"
"9405","ENSG00000254825"
"9406","ENSG00000255510"
"9407","ENSG00000258557"
"9408","ENSG00000258671"
"9409","ENSG00000262315"
"9410","ENSG00000271343"
"9411","ENSG00000276605"
"9412","ENSG00000277704"
"9413","ENSG00000281777"
"9414","ENSG00000281934"
"9415","ENSG00000227233"
"9416","ENSG00000283541"
"9417","ENSG00000131264"
"9418","ENSG00000197984"
"9419","ENSG00000258641"
"9420","ENSG00000259136"
"9421","ENSG00000249270"
"9422","ENSG00000275800"
"9423","ENSG00000105954"
"9424","ENSG00000185221"
"9425","ENSG00000204778"
"9426","ENSG00000227445"
"9427","ENSG00000236257"
"9428","ENSG00000270945"
"9429","ENSG00000271968"
"9430","ENSG00000282626"
"9431","ENSG00000234801"
"9432","ENSG00000239397"
"9433","ENSG00000116039"
"9434","ENSG00000254517"
"9435","ENSG00000172297"
"9436","ENSG00000256673"
"9437","ENSG00000161594"
"9438","ENSG00000227180"
"9439","ENSG00000217791"
"9440","ENSG00000273217"
"9441","ENSG00000257757"
"9442","ENSG00000244193"
"9443","ENSG00000273791"
"9444","ENSG00000235500"
"9445","ENSG00000249944"
"9446","ENSG00000278801"
"9447","ENSG00000255514"
"9448","ENSG00000243521"
"9449","ENSG00000219736"
"9450","ENSG00000250523"
"9451","ENSG00000231750"
"9452","ENSG00000236473"
"9453","ENSG00000249360"
"9454","ENSG00000258224"
"9455","ENSG00000214604"
"9456","ENSG00000240052"
"9457","ENSG00000251296"
"9458","ENSG00000256331"
"9459","ENSG00000239670"
"9460","ENSG00000158458"
"9461","ENSG00000212899"
"9462","ENSG00000229288"
"9463","ENSG00000259686"
"9464","ENSG00000263101"
"9465","ENSG00000278688"
"9466","ENSG00000234373"
"9467","ENSG00000187583"
"9468","ENSG00000176988"
"9469","ENSG00000242431"
"9470","ENSG00000251440"
"9471","ENSG00000249367"
"9472","ENSG00000255431"
"9473","ENSG00000240179"
"9474","ENSG00000241838"
"9475","ENSG00000227969"
"9476","ENSG00000232862"
"9477","ENSG00000120471"
"9478","ENSG00000229184"
"9479","ENSG00000255115"
